feature,group1_mean,group2_mean,group1_std,group2_std,fold_change,statistic,p_value,neg_log10_p,significant,n_group1,n_group2,p_adjusted,significant_adj
TAG46:1-FA18:1,4.693136363636364,2.693274,10.385132977447933,2.3969523372808146,0.8011913678359452,1.8674343251963124,0.064544574105347,1.190140260526151,False,99,100,0.15979087384423507,False
TAG52:8-FA16:1,0.3273756756756757,0.24834062499999998,0.33347239265117,0.13547794023997664,0.3986268329105948,1.8683103703027366,0.06466610143842945,1.1893233208189815,False,74,64,0.15979087384423507,False
TAG54:5-FA16:1,1.2043858585858584,1.000046,1.0025458042373416,0.43599213050538677,0.2682313088368394,1.8612227483017896,0.06491208854673419,1.1876744172172105,False,99,100,0.15981965483347552,False
TAG58:7-FA18:0,0.26611568627450977,0.18656,0.29213404003816396,0.06959894929946675,0.5124138362192673,1.8780280295299046,0.06548576857563641,1.183853071009926,False,51,40,0.15993119176505877,False
TAG44:1-FA16:1,0.72568875,0.4506871428571429,1.2520690827984224,0.3919459227419482,0.6872245990535276,1.862949441725823,0.06551728424479591,1.1836441128035509,False,80,70,0.15993119176505877,False
TAG56:7-FA18:3,0.4980755102040817,0.398836,0.5065346665986761,0.15392124545370664,0.3205688327912383,1.8572803139869514,0.06584248976550733,1.1814937550895768,False,98,100,0.15993119176505877,False
TAG54:8-FA20:4,0.28161346153846156,0.22909600000000005,0.17597765124243026,0.09950561251732981,0.29776401731990854,1.8642817615187939,0.06589540305862392,1.181144881246782,False,52,50,0.15993119176505877,False
DAG(16:0/16:1),0.8841978723404255,0.7226081081081082,0.4590855710182076,0.335659190895218,0.2911558162789189,1.8622435260170962,0.0661680360597954,1.179351755503774,False,47,37,0.16002340635737752,False
TAG48:1-FA14:1,0.5380274725274725,0.4112865853658536,0.5596024597011177,0.32211695551104175,0.38753581539823817,1.8474051577264707,0.06670725707197193,1.175826916685113,False,91,82,0.1605473631307895,False
TAG48:3-FA16:1,3.800681818181818,2.930258999999999,4.327848527031804,1.8193858474324172,0.3752300636300307,1.8461378522195402,0.0671240044672001,1.1731221423740672,False,99,100,0.1605473631307895,False
TAG52:6-FA22:6,0.5722978021978024,0.3910253012048193,0.8729216999349584,0.32191147504659795,0.5495040949985002,1.8479827041895036,0.06715197399560292,1.1729412163117658,False,91,83,0.1605473631307895,False
TAG46:3-FA14:1,0.34731698113207543,0.23867272727272726,0.4115951795411123,0.10510704676405519,0.5412192087147489,1.8639766513597857,0.06734402467399611,1.1717009324760363,False,53,55,0.1605473631307895,False
TAG50:3-FA18:2,59.50992727272728,47.387539000000004,61.32189383865399,22.99336233124987,0.3286226158827424,1.8428589020327908,0.06772284717335689,1.169264791766807,False,99,100,0.1605473631307895,False
TAG54:3-FA18:3,0.45168,0.2876351648351648,0.8505874057429433,0.1595184561760985,0.6510609524515852,1.8461854490422025,0.06779712695259146,1.168788709895081,False,95,91,0.1605473631307895,False
TAG52:3-FA16:0,355.5264101010102,281.12373799999995,382.6928917060246,125.73849596133613,0.3387514541148023,1.8386823057284638,0.06846113372354842,1.1645559131764618,False,99,100,0.16155879999813158,False
DAG(12:0/18:1),0.64342,0.5584782608695652,0.1817942838679446,0.16243195206419023,0.20425965390267242,1.8573886157991355,0.06905306434719764,1.1608170441012915,False,35,23,0.16239375822340962,False
TAG52:4-FA18:3,35.83277171717171,27.012529999999998,46.160721048852864,12.940829979334415,0.4076508729630888,1.8312817126204433,0.06968909661821862,1.1568351652155822,False,99,100,0.1631410896480654,False
TAG48:4-FA14:0,0.47649302325581405,0.3610383720930232,0.5510370611622067,0.19531034680498485,0.4003029022427831,1.8313960365009758,0.06984926418949428,1.1558381644979097,False,86,86,0.1631410896480654,False
TAG52:4-FA22:1,0.3252243243243243,0.2437027027027027,0.37138794464497554,0.09391518466362911,0.41631289843422425,1.830631769524591,0.0707751974843179,1.1501189101475309,False,74,74,0.16436360974260544,False
TAG52:3-FA14:0,0.68840206185567,0.5364454545454544,0.7781408733293119,0.26441556511685693,0.35981992644556804,1.8229445311089458,0.07085469393596187,1.149631373603382,False,97,99,0.16436360974260544,False
TAG54:4-FA18:0,14.330258585858585,9.480902000000002,25.93675847517955,5.3151993123585655,0.5959684155925052,1.8228063518768105,0.07114778562162369,1.1478386121963546,False,99,100,0.16448403319982155,False
TAG54:5-FA18:0,2.085432323232323,1.3192399999999997,4.110376748928037,0.8114760563941551,0.6606394426413411,1.8199214776174921,0.07160498780564552,1.145056724884575,False,99,100,0.1647051631797472,False
TAG42:0-FA16:0,0.820278021978022,0.4623067567567567,1.7938594731163802,0.5004616806403237,0.8272625125184097,1.8185777845567588,0.07177710757629019,1.1440140465456343,False,91,74,0.1647051631797472,False
TAG48:3-FA14:1,2.138830303030303,1.6779110000000004,2.261793144489591,1.1395831161282823,0.3501558261337288,1.8126167164795537,0.07196794520170773,1.1428608969276128,False,99,100,0.1647051631797472,False
PC(18:2/18:3),1.321071428571429,1.0797521739130436,0.42641418909241363,0.2693574490077606,0.29100824966104866,1.8993694125452385,0.0724838263406852,1.1397588888027734,False,14,23,0.16533100188744917,False
TAG52:3-FA18:2,317.7852181818182,250.398754,353.736849053157,111.22259653631669,0.3438246357522966,1.8089810258848509,0.07302153508200371,1.1365490414131898,False,99,100,0.16600228975308845,False
TAG52:5-FA16:0,17.54769696969697,12.625818000000002,26.121006237776708,7.282195639738767,0.4749048374880539,1.8065994520079145,0.07348609571418792,1.13379482589327,False,99,100,0.16609559435867716,False
FFA(22:5),1.5064646464646463,1.421588,0.3421455968614232,0.3230708016594017,0.08366340739960529,1.798892991159,0.07357320821666273,1.1332803057977248,False,99,100,0.16609559435867716,False
TAG56:5-FA20:3,2.7487383838383836,2.2944880000000003,2.327854649966099,0.9363028820447216,0.2605973396452142,1.8025941166047186,0.07379320394527739,1.13198363309526,False,99,100,0.16609559435867716,False
TAG52:4-FA22:4,0.2964693548387096,0.22733653846153842,0.2835897594562071,0.09200009596935776,0.38305339189587634,1.8093398167461396,0.07436069677748751,1.12865654943806,False,62,52,0.16638350130573815,False
TAG44:2-FA16:0,0.8015307692307694,0.4986999999999999,1.534155582628242,0.4322364873989249,0.6845856898088696,1.801436693037679,0.07446694422252273,1.1280364672191403,False,91,78,0.16638350130573815,False
TAG50:5-FA14:0,0.9220112244897961,0.6659285714285714,1.3528114467623589,0.39405315722837375,0.4694168681959597,1.799168081680533,0.07465300791723735,1.1269526890033803,False,98,98,0.16638350130573815,False
TAG44:1-FA12:0,1.1751620689655171,0.6749831325301204,2.500906104457333,0.6918591335580014,0.7999363708461641,1.7948640764902821,0.07570621332560275,1.120868475819755,False,87,83,0.16814458670746746,False
TAG50:4-FA14:0,6.157365656565658,4.647272999999999,8.0261750433416,2.47084430377676,0.4059288479099545,1.7899424453846025,0.07606670890416001,1.1188053734870915,False,99,100,0.16814458670746746,False
TAG52:4-FA20:2,0.45895473684210525,0.36837857142857144,0.468695148794949,0.15779816564990298,0.31716272872716095,1.7879162431732827,0.07643567102616647,1.1167039174135447,False,95,98,0.16814458670746746,False
TAG52:3-FA18:1,370.3756838383839,298.169754,382.0498703588288,126.41849914814193,0.31285546517822926,1.7861699551818935,0.07661807641062734,1.115668755703722,False,99,100,0.16814458670746746,False
TAG54:5-FA20:2,0.6886282828282827,0.53256,0.8369284493885967,0.23571328457524943,0.3707813559133218,1.7866032889562118,0.07667590390912372,1.1153410955485332,False,99,100,0.16814458670746746,False
TAG50:3-FA14:1,1.7174474747474746,1.3724359999999998,1.8048859424274246,0.676227344103395,0.3235271007459731,1.7821539918431757,0.07715688820821649,1.1126252960780778,False,99,100,0.16865704409616553,False
PC(18:2/20:4),4.450114141414142,4.800718000000001,1.4627732242259104,1.3206271414534212,-0.10940785221133985,-1.7741295721963708,0.07760569890891605,1.1101063855225082,False,99,100,0.16909612350121647,False
TAG56:9-FA20:4,0.4982670454545455,0.3885550561797753,0.5290953595300452,0.24009300376541395,0.3588001162621577,1.7730454829407492,0.07873578343606964,1.1038278468417115,False,88,89,0.17056155069668888,False
TAG52:4-FA20:0,0.7922292929292929,0.5926110000000001,1.0744389693356466,0.3172452407949893,0.41883263445857577,1.7736146292370492,0.07877842884084604,1.10359268502161,False,99,100,0.17056155069668888,False
TAG54:4-FA18:3,4.139941414141414,2.7871089999999996,7.463011896598955,1.4069899486402693,0.5708409246967034,1.7727110249790041,0.07917964114154473,1.1013864708914687,False,99,100,0.17088770651434654,False
TAG42:0-FA14:0,0.6383561403508772,0.342869387755102,1.2137074641682373,0.2897790474396553,0.8967024094166951,1.7799979537173969,0.07987228301784276,1.0976039017966404,False,57,49,0.17153602622748865,False
TAG44:1-FA14:0,1.131018888888889,0.687206172839506,2.2885599530824368,0.624132921809465,0.7188081147358001,1.768140576212019,0.07998307381281727,1.0970019096011816,False,90,81,0.17153602622748865,False
TAG53:2-FA18:2,1.1324000000000003,0.8003500000000001,1.829575296820192,0.39580972382541024,0.5006807029077899,1.765368828337411,0.08035283554628642,1.0949987929469742,False,99,100,0.17178882082309507,False
CE(18:3),59.99150101010101,65.22826900000001,22.27774680990938,19.77819817381671,-0.12073921464731542,-1.752919946461434,0.08119695531412796,1.090460255427105,False,99,100,0.17305101101323522,False
TAG54:2-FA20:1,6.230172727272726,4.962287,6.808115026349343,2.310772135532741,0.32826698325056236,1.7555712684962028,0.08171157334818123,1.0877164271238193,False,99,100,0.17360527421638505,False
TAG52:4-FA16:0,133.7882808080808,101.753565,173.9294824820995,53.07220202315654,0.39487240742431384,1.7535523539432032,0.08215031936913939,1.0853907438541743,False,99,100,0.17397789792525487,False
TAG47:2-FA15:0,0.3907886075949367,0.30697714285714284,0.39606794935916595,0.14496340684825174,0.34825716160863607,1.7529715394431116,0.08264823714518375,1.0827664053264598,False,79,70,0.17397789792525487,False
TAG47:2-FA14:0,0.3952155844155844,0.3033767123287671,0.43297421889486054,0.1496305956166607,0.3815294800412199,1.7540641785710074,0.08265225649234982,1.082745285240766,False,77,73,0.17397789792525487,False
TAG49:2-FA14:0,0.8138103092783505,0.6448626262626262,0.8695018705036112,0.3956993044059063,0.33570069286083504,1.7448138948323624,0.08331800941848963,1.0792611144911266,False,97,99,0.1748396382258767,False
TAG42:1-FA14:0,0.40640285714285707,0.2512782608695652,0.49516443108842756,0.12192460396238078,0.6936246597891643,1.7733799091249562,0.08377298189606297,1.0768960255871176,False,35,23,0.17484812823333676,False
TAG46:2-FA14:1,0.8767236559139786,0.6370727272727272,1.2106811234570334,0.5268300349110996,0.4606640915575334,1.7425257665841292,0.08383480635234768,1.0765756344918176,False,93,88,0.17484812823333676,False
TAG55:1-FA18:1,0.7111121212121212,0.519267,1.0710515624578558,0.2294992573016745,0.45360049689186194,1.74303218583676,0.08420355567003816,1.074669569126563,False,99,100,0.17508178343587202,False
DAG(18:2/20:4),0.45316666666666666,0.30152500000000004,0.16937175285940295,0.08485104174796138,0.5877641058976595,2.0118822276123307,0.08481038133487591,1.0715509840581208,False,6,8,0.175334231199614,False
TAG46:1-FA12:0,3.947936363636364,2.197963,9.746088220372132,2.3031608499929836,0.8449316319278922,1.7391354290418795,0.08483914412884548,1.0714037213671037,False,99,100,0.175334231199614,False
FFA(18:0),61.46374646464646,58.84118199999999,11.625805976285136,9.669855753996906,0.06290948001397476,1.729152320972113,0.08540616669124826,1.0685107702560643,False,99,100,0.17597282683816107,False
TAG40:0-FA14:0,0.34773333333333334,0.20093043478260864,0.4638561345305963,0.093890150682896,0.7912852339746194,1.7668700092151077,0.08580068695830925,1.0665092349833614,False,33,23,0.17619027382134914,False
LPC(18:0),36.892530303030306,39.05773,9.15521465509734,8.532686987471276,-0.08227936271317218,-1.7254293617602847,0.08602838883065875,1.065358210639991,False,99,100,0.17619027382134914,False
TAG54:4-FA22:1,0.4161850574712645,0.28610212765957443,0.6916423861762089,0.11778715812464577,0.5406949257309086,1.7311966510691512,0.08682008540907414,1.061379791260837,False,87,94,0.17650755196625326,False
CE(16:0),357.3665777777778,377.411013,82.21739963506477,82.14344636578512,-0.07873180735170907,-1.72034474343336,0.08694025892949903,1.060779070707349,False,99,100,0.17650755196625326,False
TAG45:1-FA18:1,0.27036744186046513,0.19249000000000002,0.2757368247691562,0.08209434165053328,0.4901379098641907,1.7445322851080562,0.0869597323470104,1.0606818056328398,False,43,30,0.17650755196625326,False
TAG44:0-FA18:0,0.43331739130434793,0.22853076923076926,0.5358887576660715,0.09849215184144865,0.923035689009694,1.7802717783516253,0.0874141946639519,1.0584180391770575,False,23,13,0.17690350374129135,False
TAG52:6-FA14:0,0.3628542168674698,0.2859902777777778,0.37447152853484156,0.14949341702942312,0.34342392205416966,1.7187737873455873,0.08845375831670657,1.053283709599586,False,83,72,0.17847770169228958,False
TAG45:1-FA16:0,0.30663076923076926,0.23112156862745095,0.326836218982018,0.12125050319685356,0.40785055719298174,1.718035022016973,0.08942808973920076,1.04852604605174,False,65,51,0.17991137817738914,False
TAG58:9-FA22:5,0.5461968421052631,0.40926199999999996,0.7656201196044374,0.17231394110457196,0.41639624551310617,1.7027725778743952,0.09162551618593069,1.0379835656815675,False,95,100,0.18283643304202155,False
TAG46:3-FA18:1,0.5849681318681318,0.32789473684210524,1.4299100706671597,0.18041473047399562,0.8351252670805047,1.7020910847288797,0.0920881257599144,1.0357963659965195,False,91,95,0.18283643304202155,False
TAG56:6-FA20:3,2.211554545454545,1.80858,2.251069308458589,0.7167474475966856,0.2902034086421278,1.697999739840479,0.09215492692322269,1.0354814409292428,False,99,100,0.18283643304202155,False
TAG50:5-FA18:3,1.039862626262626,0.792458,1.380581524219965,0.45087109877783393,0.3919865656168857,1.6957687813495055,0.09255593050496563,1.0335957486769916,False,99,100,0.18283643304202155,False
TAG56:7-FA20:3,0.8726151515151516,0.6937550000000001,1.0006314999267416,0.3186763414199556,0.3309192555618427,1.6954278863861838,0.09264272084246002,1.033188698548479,False,99,100,0.18283643304202155,False
TAG52:3-FA20:0,0.7800111111111112,0.6071369999999999,0.9720682864113575,0.2930362409603317,0.36147257352444134,1.6948999376097842,0.09278888043741473,1.0325040653114963,False,99,100,0.18283643304202155,False
TAG48:4-FA16:0,0.4876967391304348,0.34632000000000007,0.7709559747768967,0.20993459933988967,0.4938786084259256,1.695809462061449,0.09289360537065175,1.0320141810313814,False,92,90,0.18283643304202155,False
TAG51:4-FA20:4,0.2850894736842105,0.22372666666666668,0.18381432286850607,0.11032129857620526,0.3496775320804965,1.705283712553149,0.09314763894955432,1.0308281488640934,False,38,30,0.18283643304202155,False
TAG49:3-FA16:0,0.5293340425531915,0.3991694736842106,0.7110608605673595,0.22634980181487885,0.4071770353292475,1.6920033398274676,0.09343883606970517,1.029472580031041,False,94,95,0.18283643304202155,False
DAG(16:0/18:0),2.630293333333333,2.230427272727273,0.758002548494271,0.55927934172283,0.23790359141869888,1.7447862940386594,0.09375942993347978,1.0279850418709577,False,15,22,0.18283643304202155,False
TAG50:4-FA18:2,8.417918181818182,6.6141559999999995,10.094076355956007,3.3355447234121787,0.34790641395455735,1.689041538112117,0.09383101402449785,1.0276535902620776,False,99,100,0.18283643304202155,False
TAG50:4-FA14:1,0.9102479591836735,0.7337620000000001,0.9869821909244246,0.3158164886465083,0.31094740491403156,1.6875253141384596,0.09418270914256902,1.0260288213391826,False,98,100,0.1828404261201804,False
TAG48:2-FA18:1,14.410248484848488,10.474717,22.28667869206032,6.531348837675496,0.46018394610631297,1.6867690462552092,0.09436925219106085,1.025169486411485,False,99,100,0.1828404261201804,False
TAG50:3-FA14:0,25.374329292929296,20.047855,30.15225008295995,9.226692726287588,0.339921803369295,1.6814613536828436,0.09536323587038514,1.020619020850384,False,99,100,0.1838862743231591,False
TAG50:4-FA18:1,2.237011111111111,1.706867,3.036461354324117,0.7907864892158075,0.3902217730315022,1.6816357164853253,0.09544830074838465,1.0202317988802558,False,99,100,0.1838862743231591,False
SM(14:0),20.328145454545457,21.626246999999992,5.188062648105544,5.739395635315429,-0.08930471944562589,-1.6740497314805898,0.09572075947013059,1.0189938642543963,False,99,100,0.1838917125595185,False
TAG52:7-FA20:5,0.24918064516129032,0.18718400000000002,0.18650029744275626,0.0727463611919295,0.4127348713684472,1.6976191228658652,0.09723685155980098,1.0121691116586233,False,31,25,0.18627958641512435,False
TAG44:2-FA18:1,0.5320324675324675,0.3107666666666667,1.1432615447000234,0.17940676029911926,0.7756825040019503,1.674416104053888,0.09793712824839018,1.0090526346874413,False,77,66,0.1870955783344597,False
TAG50:3-FA18:1,31.94950909090909,25.868460000000006,34.407313621056986,11.666881608955055,0.3045995938839826,1.6662362343774522,0.09827377187248977,1.0075623748529101,False,99,100,0.18721428049451963,False
TAG56:6-FA20:2,0.5868072164948454,0.434082,0.8824641453112304,0.20023768067882822,0.43491900472964684,1.663477056497479,0.09918281586357337,1.0035635659717905,False,97,100,0.1884197226154792,False
TAG54:5-FA22:1,0.43089036144578313,0.2780684782608695,0.826036933505834,0.13789094905259697,0.6318805982899327,1.6646907537484366,0.09960858685651243,1.0017032211781598,False,83,92,0.18870293398928187,False
TAG56:6-FA18:3,0.4163872093023255,0.3108641304347826,0.5741685722537284,0.13535509553041855,0.42164158189106593,1.661727571663758,0.09990527219501433,1.0004115926069945,False,86,92,0.18874070813573343,False
TAG49:3-FA15:0,0.7464744897959184,0.608158,0.7653722966212614,0.3214168501362602,0.29564676794315325,1.6519496914051222,0.10096507732171581,0.9958288177932911,False,98,100,0.18917895264247006,False
TAG52:8-FA18:2,0.34928701298701303,0.25032,0.510796308499275,0.10739548145755483,0.48063942215144145,1.6573130856674472,0.10119135459220323,0.9948565903943133,False,77,65,0.18917895264247006,False
TAG46:2-FA16:0,2.9738484848484847,1.7068630000000005,7.4393282357109145,1.7151894986542857,0.8009838752841217,1.651652500059711,0.10150242297895862,0.9935235905208988,False,99,100,0.18917895264247006,False
TAG48:4-FA20:4,0.3462615384615384,0.2190941176470588,0.36794955858315487,0.08731864398990224,0.6603113720371059,1.6909589073232252,0.10150991889927162,0.9934915192014895,False,26,17,0.18917895264247006,False
TAG58:9-FA18:2,0.37042537313432844,0.22949600000000003,0.6869767911794233,0.11196380380356039,0.6907138903588615,1.659603310167369,0.10152418866150152,0.9934304725223952,False,67,75,0.18917895264247006,False
TAG58:8-FA18:1,0.5420816326530612,0.39475463917525777,0.8601261741950722,0.20281711025608481,0.4575538941907029,1.649929402750196,0.1018666524346216,0.9919679654923753,False,98,97,0.18929988272591808,False
TAG46:1-FA18:0,0.4220868421052632,0.24037272727272727,0.6561639537086099,0.11505441438031949,0.8122666134750829,1.6635354879258444,0.10386321547082349,0.9835382363373536,False,38,22,0.19210165367234444,False
CE(22:0),0.8473349999999998,0.99574358974359,0.30540425543342076,0.3603023633698959,-0.23284182228210773,-1.660062833697659,0.10393769824794002,0.9832269050741274,False,20,39,0.19210165367234444,False
LPC(22:6),0.373575,0.4524888888888889,0.04377248809795617,0.12457944698509103,-0.27648444800158045,-1.7806884754084664,0.10485527140049956,0.9794097313159309,False,8,9,0.19264075635878533,False
TAG51:3-FA17:0,0.8974091836734692,0.7305770000000001,0.934758179003404,0.3903326969575332,0.29672960875803833,1.6328149011371824,0.10494112629677824,0.9790542789803437,False,98,100,0.19264075635878533,False
TAG52:2-FA20:1,1.4748575757575757,1.2004830000000002,1.5498607072428432,0.6331601713921791,0.2969606668424337,1.6317882745645216,0.10515245907501412,0.9781805665323768,False,99,100,0.19264075635878533,False
TAG52:5-FA18:3,20.926204040404045,15.952027999999999,29.193618378840462,8.2202609716011,0.3915707867817849,1.6324585780861192,0.10535924064784007,0.9773273681112051,False,99,100,0.19264075635878533,False
TAG46:3-FA18:2,0.8806453608247423,0.5508354166666667,1.9626403756069604,0.3494427967581251,0.6769398252310604,1.6291553594579573,0.10636052090582541,0.9732195443569092,False,97,96,0.19395153812238752,False
TAG50:4-FA20:4,0.5183882978723404,0.4122684931506849,0.5489695214244462,0.27917079791804483,0.330448933778694,1.6232915491545117,0.10670597008951196,0.9718112815652343,False,94,73,0.19406259093612577,False
TAG42:1-FA16:0,0.6421999999999999,0.4024320754716981,1.219393851277484,0.3357921889259584,0.6742773532957986,1.6279420617170473,0.10700799282956888,0.9705837820144794,False,76,53,0.19409428486639888,False
TAG54:8-FA22:6,0.4439730337078651,0.35277471264367816,0.4881959332732664,0.20508515033516656,0.33172489326625426,1.6219933202303676,0.1074583701232945,0.9687597508865087,False,89,87,0.1941750822797121,False
TAG58:8-FA22:5,1.0881575757575757,0.8365170000000001,1.5003959635261264,0.3635051395451755,0.3794207193019281,1.6222849720828818,0.10762196642482579,0.968099076964782,False,99,100,0.1941750822797121,False
TAG49:2-FA16:1,1.7099727272727274,1.4252910000000003,1.458775418981318,0.9782455859771809,0.2627168110387391,1.6151949074586516,0.10811087934067312,0.9661306002198646,False,99,100,0.19454253221725348,False
TAG40:0-FA16:0,0.5301304347826088,0.26494545454545454,1.0757884391086414,0.20917395884004822,1.0006519644132237,1.6294790648047117,0.10953769187144223,0.9604364145671499,False,46,33,0.1965913312008516,False
TAG46:0-FA18:0,0.6110626666666666,0.3520813559322034,1.3506368530651223,0.2962726572011435,0.7954114908634161,1.6120134075973485,0.11075836125442037,0.9556234785623198,False,75,59,0.19826037368901495,False
TAG58:9-FA18:1,0.3642951807228916,0.24215,0.6868216056773926,0.10227701915415224,0.5892068868144903,1.603146274600211,0.1125900094307848,0.9485001444898005,False,83,86,0.2002716189095784,False
TAG54:7-FA18:1,1.1997121212121213,0.8369549999999998,2.2146617833767612,0.44558280876813117,0.5194662964637674,1.5980623976008062,0.11301025829661308,0.9468821324510585,False,99,100,0.2002716189095784,False
TAG42:1-FA16:1,0.4453925925925926,0.26835,0.5338458499243779,0.14991071558450658,0.7309616551133665,1.6295503208291806,0.11305380198537475,0.9467148278033299,False,27,18,0.2002716189095784,False
TAG54:8-FA20:5,0.3930494505494506,0.3217936170212765,0.4028146026189071,0.14051563017832175,0.28857511531977437,1.596075707892081,0.11331606158057139,0.9457085282528084,False,91,94,0.2002716189095784,False
TAG46:3-FA16:1,0.5416682352941175,0.3593951807228916,1.0273141412500486,0.2205293221494839,0.5918384134444846,1.5985106782673628,0.11336186416477487,0.9455330210014359,False,85,83,0.2002716189095784,False
TAG55:2-FA18:1,1.068848484848485,0.665657,2.487709471740721,0.3649302964452751,0.6832064680148545,1.5957021470600705,0.11364386586218012,0.9444540011541699,False,99,100,0.2002716189095784,False
TAG38:0-FA12:0,0.4312603448275862,0.21500322580645165,1.0178622041541245,0.14109328499751786,1.0042007246028704,1.603713727349717,0.11411311693691852,0.942664431954205,False,58,62,0.2003668981939636,False
TAG50:5-FA16:0,0.32053521126760565,0.24595833333333336,0.37575584629938763,0.10817269039054027,0.38206889813716766,1.5959263668951793,0.11428551817808189,0.9420087982470005,False,71,60,0.2003668981939636,False
PC(18:0/20:3),28.84424444444444,26.756745000000002,9.978082350241882,8.557362017742502,0.10838085289093198,1.5834566113499162,0.11496372067374559,0.9394391891855174,False,99,100,0.20051906789162718,False
TAG56:4-FA20:2,1.6492131313131313,1.3416099999999997,1.8554370196278291,0.5245218735749596,0.29781250384425184,1.5879172228711176,0.11508903234040713,0.9389660614353067,False,99,100,0.20051906789162718,False
TAG53:5-FA20:4,0.37903369565217404,0.33096888888888887,0.2262585326068408,0.18163793139745632,0.1956304925543722,1.5820497979334345,0.1154601254629462,0.9375679749177999,False,92,90,0.20051906789162718,False
TAG49:2-FA17:0,0.4896152173913043,0.3890954545454546,0.5575208285538583,0.2402112336272194,0.33152426382792,1.5825901912484215,0.11604524939828219,0.9353726337719712,False,92,88,0.20051906789162718,False
TAG52:4-FA18:2,196.55523434343434,154.927624,249.88460539813462,77.9102153487092,0.34334038043497167,1.5830958850843881,0.11610597297878275,0.9351454377549594,False,99,100,0.20051906789162718,False
TAG46:2-FA12:0,3.0240595959595953,1.7249279999999998,7.973833121771553,1.7439315695892714,0.8099504240294896,1.5840058524161928,0.1161364102891389,0.9350316018924323,False,99,100,0.20051906789162718,False
TAG54:3-FA18:1,205.25436565656565,157.45730500000002,293.08286451723234,66.82827794202422,0.3824522169622974,1.5824478609885564,0.11646976845092036,0.9337867879321006,False,99,100,0.20058682344325174,False
TAG56:2-FA20:1,0.9105434343434343,0.6615250000000001,1.530782428798651,0.3578734676720759,0.4609321525893787,1.576496184698877,0.11782073771922003,0.9287782623131182,False,99,100,0.20190499455445018,False
TAG53:2-FA16:0,3.207210101010101,2.3518030000000003,5.231066252599042,1.3459279396304167,0.44755164756033794,1.576215512025514,0.11782725488661462,0.9287542402978527,False,99,100,0.20190499455445018,False
TAG54:5-FA20:5,0.36977241379310344,0.3060346666666667,0.3284212031401335,0.17457123961552465,0.27294250472224446,1.5709675038193591,0.11853478820081065,0.9261541719627708,False,87,75,0.2026083347191801,False
FFA(16:0),192.3243454545455,185.19132499999995,33.11477434354232,31.13981529200319,0.05452487899368844,1.5650143208948253,0.1191926693729043,0.9237504538977582,False,99,100,0.20322350128080185,False
TAG54:8-FA18:2,0.6469365591397851,0.421840625,1.3538768147503182,0.28594399951485716,0.6169261922040835,1.5697968688940198,0.11962311746243616,0.9221848837572869,False,93,96,0.20344879329022808,False
TAG52:3-FA20:1,0.6014673469387756,0.4877740000000001,0.6843783727347873,0.22488265924317696,0.30227355179426724,1.563906048525407,0.12053292968588089,0.9188942873036826,False,98,100,0.2044862140442059,False
TAG58:10-FA22:6,0.8066571428571427,0.543022,1.6385865673692335,0.3286671865445516,0.5709449513048477,1.5622474831677147,0.12124906059317894,0.9163216175156295,False,98,100,0.2051907179269182,False
TAG52:6-FA18:1,0.45088021978021975,0.3365510638297872,0.6839172684242153,0.14339294740135403,0.42191879212333433,1.5617963509100046,0.12157105476530432,0.9151698152943065,False,91,94,0.20522638452954836,False
PC(16:0/20:3),82.1966494949495,76.582176,27.92843509331493,22.774986302170735,0.10207093447037716,1.5532510507148916,0.12203965018450605,0.9134990458932527,False,99,100,0.20550874426131638,False
TAG36:0-FA12:0,0.4524238636363636,0.27089772727272726,1.0937571449744232,0.10444797305469893,0.7399267167009387,1.54984531835325,0.12474398843852762,0.9039803743689617,False,88,88,0.20954532048048236,False
TAG50:4-FA16:1,4.994807070707071,4.2381780000000004,4.360865546276861,2.2254894046065825,0.23698477208469035,1.5392749073450926,0.1259094878958678,0.8999415424452358,False,99,100,0.2109834662038866,False
TAG58:10-FA22:5,0.2765914893617021,0.18809347826086953,0.3840238131371924,0.07123815270601971,0.5563069139676949,1.5528179418492154,0.1268724201750209,0.8966327756009879,False,47,46,0.21207595725334377,False
TAG44:0-FA12:0,1.1085564705882354,0.5907535211267605,3.001614577961377,0.7178025257351148,0.9080540241189478,1.5386475882388781,0.12720210855608322,0.8955056895784707,False,85,71,0.2121071834602659,False
TAG50:5-FA18:2,1.0499919191919194,0.7697189999999999,1.7665209594392342,0.43614546287548234,0.4479744550324181,1.5330481720803304,0.12814061469817775,0.8923131970026075,False,99,100,0.21259099310881535,False
TAG56:9-FA22:6,0.8191323232323232,0.6408252525252525,1.0973666232774362,0.3798065494012022,0.3541655197197967,1.5277984968176042,0.12916933141389378,0.8888405883438185,False,99,99,0.21259099310881535,False
TAG47:2-FA18:1,0.30846666666666667,0.24779305555555553,0.3295077567093099,0.11380790997830807,0.31597883047017,1.530345852298574,0.12920477508738748,0.8887214355995928,False,78,72,0.21259099310881535,False
TAG56:10-FA18:2,0.4686402439024391,0.2595309523809524,1.2272643435113155,0.14610071536583025,0.8525742157179531,1.532352250023584,0.1292274570790639,0.8886452015805901,False,82,84,0.21259099310881535,False
TAG57:3-FA18:2,0.33461399999999997,0.18319607843137256,0.6894272414320248,0.08530776743247784,0.8691091514289571,1.5414822881125998,0.12944655178479006,0.8879095138717029,False,50,51,0.21259099310881535,False
