,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Group
191,-9.701569072349855,-0.490070122479282,-4.0501854777095065,-4.449135473160365,-1.903226979887056,-1.5687934104600123,-1.511988815205863,-1.9766952810076768,-1.197847379070542,-0.2582648204388724,Case
192,-4.675966649643916,-7.188064474639023,-2.341134227932679,-14.237425741688824,-2.6986397317585333,-2.99958596198394,-3.123516291477718,0.37891585394386545,0.31707443387081236,1.8686105277146683,Case
194,-6.8775680237981875,-1.3184384950125723,0.4123427309397959,-4.334041042125001,-2.5795313065227523,-1.9176777378007566,1.0035001679507476,-1.0347767937760937,-1.471452609709142,1.0882433041355875,Case
195,2.5866523906656123,-4.332075599627301,9.69462086768216,-2.1333236728549263,-1.0972647329469687,-1.7459661583798394,-1.1469757223375332,5.2376955998842245,-2.496636648294282,4.1492965902487216,Case
196,-8.419379823022947,-3.1875298449757237,-4.818717053345922,-2.7264944494445063,0.44910274431413816,0.6894202491860619,2.4445020145490246,-1.5870858936022714,-1.660337819333543,0.6836603471842457,Case
197,-10.286837342513373,2.560284954499058,-10.853636846448541,-5.961318855477925,0.9668115611096334,-0.49694843586581117,1.8111516982400295,-0.4899793424631135,0.30350468473571585,1.4505532599143376,Case
198,-9.903821862875434,-0.22450426504225973,-7.326822187359768,-2.673835515236089,2.1713592388528418,-3.036623376798101,1.8281392735096624,-0.050758574294192955,-2.09460105812537,0.9598409521090897,Case
199,-0.8997441321494735,-0.8829709076365928,3.4181843028887076,0.389333266571526,1.4146895482433897,-1.099769246784189,0.7533335145148916,-2.527251668176421,-3.741902778205986,0.5206260546331583,Case
2,-12.1143484737654,-0.0627587330414951,-11.366380378488174,-2.57462870003283,-1.9947367775250455,5.725572816091277,2.265968963093431,0.018884771514347504,2.179571933055389,1.1649244704844008,Case
200,-7.533863251289306,-3.6858015974316585,-2.4475109664667447,-3.2973484392389367,1.6618231277347126,-2.3961813334458597,-0.039656333451815115,-0.2730117249433345,-0.8253294588669857,2.3611315431502016,Case
21,7.929782364669392,5.88627544340495,-0.9176902676342636,5.940458634010414,4.111106362257943,0.0910613911164794,-0.21103030990373514,-1.6046742193000352,-0.95560793363267,2.9939217667814586,Case
27,-8.281429480279073,-0.7528339099712051,-4.924664868592867,-3.0765962910280846,0.29693761654602735,-4.754984151643133,-1.0820235912145857,-1.6775736332768028,-0.4318606661713791,-0.8771679128494775,Case
31,-9.908234366426944,0.25574032159000365,-8.139269794835121,1.4381156074271433,-3.5421638776961353,-4.277302094214865,-1.0290053624116697,2.056417098118254,-1.1064402317276418,0.5341920034573097,Case
33,73.51741880945522,-16.344377081413537,11.112609470181637,-9.766689477582354,19.89446126936844,-0.9035105280937488,2.271918983594719,6.823627461448171,2.676729799851409,1.829432673678883,Case
34,-8.966050352988594,-3.3116174160815337,0.3240857605321216,5.942661921012701,-1.245902177809125,-1.0293423348592947,-3.454297481179489,0.514809338717979,3.1896446171201513,-0.391653204813399,Case
35,-7.490784057800955,-0.7907512454513452,-1.8196880780660547,1.873332174196432,-1.2541267718320344,-3.287875839823814,-0.32713312079987417,1.3252767221230575,-1.26794067186484,1.475263207232406,Case
37,-8.458701387513358,-3.4979052999807205,-5.13000016216582,0.7036270247525719,1.0114596304925791,-2.742064313967411,-0.7180708816566284,1.9107414698472593,2.081485256553883,-2.6023334205664335,Case
42,17.396369633897496,2.0020131346781938,4.356342585113781,2.8464231579029864,4.480534683829715,-1.4945982884914735,-1.6488492714770597,2.2344034005806876,2.683214773194993,-4.63716025608721,Case
44,-1.6273491284249646,-0.6135861894162898,-0.7315179247700403,-2.257882978044742,0.8473218927815285,1.4073689381920753,1.5452180720698598,-1.1161624728407635,3.308429575829883,1.5458950573633692,Case
46,2.396298860200837,-0.47895200811409205,1.1964085726262468,3.015993711583739,0.9832350970440153,4.406176084449294,2.340885551081303,0.17869624210588128,-0.9142146974519638,-3.3506133894291055,Case
48,29.26131779580376,18.83278331032533,-7.812997740307027,-5.585849630553722,11.102114676562888,0.7170336187507641,-7.561206749686898,3.894753746738459,-5.447541228890054,3.0901827297377475,Case
51,4.986991232586775,0.3064068125907899,9.936772537832773,-5.920641318246872,-0.8255367708478677,-0.20140171262289092,-4.331056349821859,4.43817216552833,0.6806875247922624,2.0836207218988863,Case
53,-9.213408524004693,-0.10926184409407262,-3.422497601291273,0.5461553021523243,-0.09941412152649635,1.8735143108070753,-0.6315539210725984,-3.5604008942797525,0.8015369857279634,0.8512640996075737,Case
54,-3.546939366462849,1.3792140651984501,-0.3086789149723548,3.954112691807472,1.9413873895251257,-0.631469044949968,0.14792980736471342,-1.8188784455919518,-0.007807073819013387,1.6247385045412848,Case
56,-7.368355474813766,3.3768625167405726,2.3571905639324964,-0.2842032623670332,-6.469645265293119,-2.2937111140127406,-3.891375160161704,-1.6896353842807261,1.57981031465807,5.245314223624236,Case
57,4.319959979440577,12.727730678978919,0.36580200768871013,-0.6596963911779568,-1.6120027608250218,-0.31523570825541414,-2.0614506552318512,-1.7269122619277262,-1.0305821792043752,0.9891320385312861,Case
6,15.361914745890152,7.84802959941745,1.1036997389525944,2.260646088612188,4.95241656817239,2.2376242309039966,3.6487267899834164,-0.7268123376535488,3.8367427278799076,-1.7624836782232056,Case
61,-3.572143644359746,-3.495009199241064,-2.6643318982339395,-3.460794417290048,4.011140892277016,-1.0918366307153022,1.7977928209771705,1.2972627601859708,0.40570880311250335,2.408408609059317,Case
62,-7.612721952844857,5.119261839208538,-4.72147283885902,1.2502990594247143,-0.039296853574697095,-2.366726718493241,1.126084640086133,-2.3072131249516024,-3.1709593559267506,3.8515362880687483,Case
65,-5.727858625051167,-0.03206844244517876,-4.03043613921209,-0.24256393721197375,2.040958905378608,-3.1655113258948493,-1.713839374710371,-2.2343888628273825,2.50229544172889,1.3189119106210363,Case
66,-3.7340284555372976,5.097701252403766,-4.981457590486621,-1.3083330896984184,2.096319461951686,-2.330387608952074,-0.40739106778073725,-5.250923871100975,3.9168483060289123,2.9677006106828974,Case
68,-3.023901230455916,0.17877960658508035,-3.2982082830464985,-10.974762342908027,-5.971691500018603,0.9916064890578405,-2.8653294539505287,4.354870176450338,4.081640013767673,2.27314353959633,Case
70,-8.6893965355631,-1.8664840375102127,-4.9004564721784005,-0.36840536998634327,1.302464123542081,-3.2527733573271593,-1.6504081352528817,1.507569788636826,1.9420910464827486,0.4612060665822363,Case
71,-13.962522099412729,-0.7635537276419205,-8.338716719953911,-1.1013325192648455,-1.2499306067383844,-3.2028105411852987,-0.05708135916699854,0.3880999986139871,0.8766067793842762,2.552377240391805,Case
72,-2.8215598494222944,-5.16306871965943,1.4708402699117054,0.32298199122904436,-0.5225244930792571,-4.825279337783803,5.65026033786031,1.110181985543347,-3.761868603600227,4.526365540310019,Case
73,-2.7682342059185436,3.5172852374665355,0.6611894974484374,3.1922492890119454,-0.5225972585880777,4.652036763033283,2.8323548414241855,-0.8929259986210204,-1.1348379002275089,4.246006748743964,Case
74,-9.488169256912608,-1.7978474843224654,-4.215081505437883,3.6977492028776577,0.5283527411421466,-0.021936755926434962,2.8506488979879174,-1.7349352436797676,0.2332962234560473,4.146237681024949,Case
75,2.471323249906353,12.355966734934073,-4.590482525598072,1.8686626097685053,3.313058576723518,-2.7364393346300457,-2.0278262126061812,-0.9287057929136483,-3.470751561803071,3.655498781815041,Case
76,22.42660268789226,20.091616229762074,-7.928993119078494,-0.15752756244799612,9.868194551362338,3.3712587129255973,-8.936274783997252,-3.074106861917278,-3.512999361832172,7.159452497602935,Case
88,1.3979453314318449,-4.159521931847927,-4.546530205769473,-5.317452724194616,5.083759661472132,-5.072909269396556,2.9649115144059666,-0.13464264030737577,-2.6257309469670087,1.6389428754593673,Case
89,-7.437805527077186,-2.5797915223252414,-1.4572389614626742,4.273717067107908,0.4901878028174474,-2.4881197483847313,0.14426498606060653,-5.32096601826858,-1.5387870862086124,2.1359755586335947,Case
95,5.518918918780809,-5.946577927579909,-3.0514858485018035,-8.684943422498863,6.63056431268212,4.34075276388266,2.212205772584169,-1.214279533151576,5.022967917278068,-1.6619480215991351,Case
96,-10.489402994339537,-0.7538260777655111,-4.244209036922006,2.686702261229032,-2.512169880246383,1.2133813946836904,3.2018615732078475,-1.2152965356749517,-1.566416679573416,-0.647419219794364,Case
